SETTLEMENTDATE,DUID,SCADAVALUE
2026-03-17 00:05:00,CG1,0.0
2026-03-17 00:05:00,CG2,0.0
2026-03-17 00:05:00,CG3,0.0
2026-03-17 00:05:00,CG4,0.0
2026-03-17 00:05:00,CGBESS01,-0.11
2026-03-17 00:05:00,CHALLHWF,1.3
2026-03-17 00:05:00,CHBESS1,0.04732
2026-03-17 00:05:00,CHILDSF1,0.0
2026-03-17 00:05:00,CHYTWF1,3.85
2026-03-17 00:05:00,CLARESF1,0.0
2026-03-17 00:05:00,CLEMGPWF,12.17391
2026-03-17 00:05:00,CLERMSF1,0.0
2026-03-17 00:05:00,CLOVER,0.0
2026-03-17 00:05:00,CLRKCWF1,266.56799
2026-03-17 00:05:00,CLRKCWF2,71.3728
2026-03-17 00:05:00,CLUNY,5.395743
2026-03-17 00:05:00,CNUNDAWF,0.40047
2026-03-17 00:05:00,COHUNSF1,0.0
2026-03-17 00:05:00,COLEASF1,0.0
2026-03-17 00:05:00,COLUMSF1,0.0
2026-03-17 00:05:00,COLWF01,0.0
2026-03-17 00:05:00,CONDONG1,22.32
2026-03-17 00:05:00,COOPGWF1,37.41
2026-03-17 00:05:00,CPP_3,351.72501
2026-03-17 00:05:00,CPP_4,240.625
2026-03-17 00:05:00,CPSA,0.0
2026-03-17 00:05:00,CROOKWF2,0.0
2026-03-17 00:05:00,CROOKWF3,0.0
2026-03-17 00:05:00,CROWLWF1,4.20198
2026-03-17 00:05:00,CRURWF1,11.59602
2026-03-17 00:05:00,CRWARP1,0.0
2026-03-17 00:05:00,CRWASF1,0.0
2026-03-17 00:05:00,CSPVPS1,0.0
2026-03-17 00:05:00,CTHLWF1,22.61692
2026-03-17 00:05:00,CULLRGWF,-0.07
2026-03-17 00:05:00,CUSF1,0.0
2026-03-17 00:05:00,DALNTH1,0.08392
2026-03-17 00:05:00,DARLSF1,0.0
2026-03-17 00:05:00,DARTM1,0.0
2026-03-17 00:05:00,DAYDSF1,0.0
2026-03-17 00:05:00,DDPS1,185.21729
2026-03-17 00:05:00,DDSF1,0.0
2026-03-17 00:05:00,DEVILS_G,0.0
2026-03-17 00:05:00,DG_NSW1,0.0
2026-03-17 00:05:00,DG_QLD1,0.0
2026-03-17 00:05:00,DG_SA1,0.0
2026-03-17 00:05:00,DG_TAS1,0.0
2026-03-17 00:05:00,DG_VIC1,0.0
2026-03-17 00:05:00,DIAPURWF1,0.4
2026-03-17 00:05:00,DPNTB1,0.03439
2026-03-17 00:05:00,DRYCGT1,0.0
2026-03-17 00:05:00,DRYCGT2,0.0
2026-03-17 00:05:00,DRYCGT3,0.0
2026-03-17 00:05:00,DULAWF1,151.5
2026-03-17 00:05:00,DUNDWF1,0.0
2026-03-17 00:05:00,DUNDWF2,0.0
2026-03-17 00:05:00,DUNDWF3,0.36
2026-03-17 00:05:00,EDENVSF1,0.0
2026-03-17 00:05:00,EILDON1,42.16
2026-03-17 00:05:00,EILDON2,0.04
2026-03-17 00:05:00,ELAINWF1,2.37
2026-03-17 00:05:00,EMERASF1,0.0
2026-03-17 00:05:00,ER01,594.18634
2026-03-17 00:05:00,ER02,680.19836
2026-03-17 00:05:00,ER03,679.75891
2026-03-17 00:05:00,ER04,-2.28275
2026-03-17 00:05:00,ERB01,-68.00641
2026-03-17 00:05:00,ERGT01,0.0
2026-03-17 00:05:00,FINLYSF1,0.0
2026-03-17 00:05:00,FISHER,4.96
2026-03-17 00:05:00,FLYCRKWF,20.34
2026-03-17 00:05:00,GANGARR1,0.0
2026-03-17 00:05:00,GANNB1,-0.09631
2026-03-17 00:05:00,GANNSF1,0.0
2026-03-17 00:05:00,GB01,0.0
2026-03-17 00:05:00,GERMCRK,16.274
2026-03-17 00:05:00,GESF1,0.0
2026-03-17 00:05:00,GIRGSF,0.0
2026-03-17 00:05:00,GLENSF1,0.0
2026-03-17 00:05:00,GLRWNSF1,0.0
2026-03-17 00:05:00,GNNDHSF1,0.0
2026-03-17 00:05:00,GOESF1,0.0
2026-03-17 00:05:00,GOONSF1,0.0
2026-03-17 00:05:00,GORDON,230.797
2026-03-17 00:05:00,GPWFEST1,0.0
2026-03-17 00:05:00,GPWFEST2,0.0
2026-03-17 00:05:00,GPWFEST3,0.0
2026-03-17 00:05:00,GPWFWST1,0.0
2026-03-17 00:05:00,GPWFWST2,0.0
2026-03-17 00:05:00,GRANWF1,4.1
2026-03-17 00:05:00,GREENB1,-0.65716
2026-03-17 00:05:00,GRIFSF1,0.001526
2026-03-17 00:05:00,GSTONE1,0.0
2026-03-17 00:05:00,GSTONE2,149.95313
2026-03-17 00:05:00,GSTONE3,0.0
2026-03-17 00:05:00,GSTONE4,0.0
2026-03-17 00:05:00,GSTONE5,229.90625
2026-03-17 00:05:00,GSTONE6,256.97656
2026-03-17 00:05:00,GSWF1A,44.59
2026-03-17 00:05:00,GSWF1B1,12.42
2026-03-17 00:05:00,GULLRSF1,0.0
2026-03-17 00:05:00,GULLRWF1,18.38472
2026-03-17 00:05:00,GULLRWF2,3.05327
2026-03-17 00:05:00,GUNNING1,0.0
2026-03-17 00:05:00,GUSF1,0.0
2026-03-17 00:05:00,GUTHEGA,30.8
2026-03-17 00:05:00,HALLWF1,25.42
2026-03-17 00:05:00,HALLWF2,12.5
2026-03-17 00:05:00,HAMISF1,0.0
2026-03-17 00:05:00,HAUGHT11,0.0
2026-03-17 00:05:00,HAYMSF1,0.0
2026-03-17 00:05:00,HBESS1,-0.3
2026-03-17 00:05:00,HD1WF1,6.05
2026-03-17 00:05:00,HDWF1,22.7
2026-03-17 00:05:00,HDWF2,21.3
2026-03-17 00:05:00,HDWF3,24.3
2026-03-17 00:05:00,HEZ1,0.0
2026-03-17 00:05:00,HILLSTN1,0.0
2026-03-17 00:05:00,HPR1,0.4
2026-03-17 00:05:00,HUGSF1,-0.1
2026-03-17 00:05:00,HUMENSW,0.0
2026-03-17 00:05:00,HUMEV,11.6
2026-03-17 00:05:00,HUNTER1,0.0
2026-03-17 00:05:00,HUNTER2,0.0
2026-03-17 00:05:00,HVWWBA1,-0.004
2026-03-17 00:05:00,HVWWPV1,0.0
2026-03-17 00:05:00,JBUTTERS,100.73168
2026-03-17 00:05:00,JEMALNG1,0.0
2026-03-17 00:05:00,JLA01,0.0
2026-03-17 00:05:00,JLA02,0.0
2026-03-17 00:05:00,JLA03,0.0
2026-03-17 00:05:00,JLA04,0.0
2026-03-17 00:05:00,JLB01,0.0
2026-03-17 00:05:00,JLB02,0.0
2026-03-17 00:05:00,JLB03,0.0
2026-03-17 00:05:00,JUNEESF1,0.0
2026-03-17 00:05:00,KABANWF1,79.069
2026-03-17 00:05:00,KAREEYA1,21.635
2026-03-17 00:05:00,KAREEYA2,21.61
2026-03-17 00:05:00,KAREEYA3,21.4925
2026-03-17 00:05:00,KAREEYA4,21.5525
2026-03-17 00:05:00,KARSF1,0.0
2026-03-17 00:05:00,KEPBG1,0.0
2026-03-17 00:05:00,KEPSF1,0.0
2026-03-17 00:05:00,KEPWF1,27.3
2026-03-17 00:05:00,KERNGSP1,0.0
2026-03-17 00:05:00,KESSB1,0.0
2026-03-17 00:05:00,KIAMSF1,0.0
2026-03-17 00:05:00,KIATAWF1,1.3
2026-03-17 00:05:00,KIDSPHG1,0.0
2026-03-17 00:05:00,KIDSPHG2,0.0
2026-03-17 00:05:00,KIDSPHL1,0.0
2026-03-17 00:05:00,KIDSPHL2,0.0
2026-03-17 00:05:00,KINGASF1,0.0
2026-03-17 00:05:00,KPP_1,366.76218
2026-03-17 00:05:00,KSP1,0.0
2026-03-17 00:05:00,LADBROK1,0.01
2026-03-17 00:05:00,LADBROK2,39.87
2026-03-17 00:05:00,LANCSF1,0.0
2026-03-17 00:05:00,LBB1,0.75
2026-03-17 00:05:00,LDBESS1,-1.08721
2026-03-17 00:05:00,LEM_WIL,0.0
2026-03-17 00:05:00,LGAPBS1,0.0
2026-03-17 00:05:00,LGAPWF1,0.4
2026-03-17 00:05:00,LGAPWF2,0.41
2026-03-17 00:05:00,LILYSF1,0.0
2026-03-17 00:05:00,LIMBESS1,0.0
2026-03-17 00:05:00,LIMOSF11,2.16022
2026-03-17 00:05:00,LIMOSF21,0.0
2026-03-17 00:05:00,LI_WY_CA,57.9743
2026-03-17 00:05:00,LKBONNY1,0.26793
2026-03-17 00:05:00,LKBONNY2,2.58997
2026-03-17 00:05:00,LKBONNY3,0.89315
2026-03-17 00:05:00,LK_ECHO,0.0
2026-03-17 00:05:00,LNGS1,0.0
2026-03-17 00:05:00,LNGS2,0.0
2026-03-17 00:05:00,LONSDALE,0.0
2026-03-17 00:05:00,LOYYB1,573.375
2026-03-17 00:05:00,LOYYB2,580.5
2026-03-17 00:05:00,LRSF1,0.0
2026-03-17 00:05:00,LVES1,0.0
2026-03-17 00:05:00,LYA1,560.0
2026-03-17 00:05:00,LYA2,0.0
2026-03-17 00:05:00,LYA3,559.0
2026-03-17 00:05:00,LYA4,559.0
2026-03-17 00:05:00,MACARTH1,0.0
2026-03-17 00:05:00,MACKNTSH,78.84
2026-03-17 00:05:00,MANNSF2,0.0
2026-03-17 00:05:00,MANNUMB1,-0.11
2026-03-17 00:05:00,MANSLR1,0.0
2026-03-17 00:05:00,MAPS2PV1,0.0
2026-03-17 00:05:00,MAPS3PV1,0.0
2026-03-17 00:05:00,MARYRSF1,0.0
2026-03-17 00:05:00,MBAHNTH,22.799999
2026-03-17 00:05:00,MBPS2PV1,0.0
2026-03-17 00:05:00,MCINTYR1,196.043
2026-03-17 00:05:00,MCKAY1,0.02
2026-03-17 00:05:00,MEADOWBK,6.08754
2026-03-17 00:05:00,MERCER01,0.0
2026-03-17 00:05:00,METZSF1,0.0
2026-03-17 00:05:00,MEWF1,137.5273
2026-03-17 00:05:00,MIDDLSF1,0.0
2026-03-17 00:05:00,MINTARO,0.08545
2026-03-17 00:05:00,MLB01,-0.48
2026-03-17 00:05:00,MLSP1,0.003
2026-03-17 00:05:00,MLWF1,0.375
2026-03-17 00:05:00,MOKOSF1,0.0
2026-03-17 00:05:00,MOLNGSF1,0.0
2026-03-17 00:05:00,MOORAWF1,5.7
2026-03-17 00:05:00,MOREESF1,0.0
2026-03-17 00:05:00,MORTLK11,267.0
2026-03-17 00:05:00,MORTLK12,269.0
2026-03-17 00:05:00,MOUSF1,0.0
2026-03-17 00:05:00,MP1,451.63043
2026-03-17 00:05:00,MP2,451.21539
2026-03-17 00:05:00,MPP_1,405.08865
2026-03-17 00:05:00,MPP_2,417.31134
2026-03-17 00:05:00,MREHA1,-0.75532
2026-03-17 00:05:00,MREHA2,0.0
2026-03-17 00:05:00,MREHA3,0.0
2026-03-17 00:05:00,MRNBESS1,0.0
2026-03-17 00:05:00,MRTLSWF1,0.0
2026-03-17 00:05:00,MSTUART1,0.0
2026-03-17 00:05:00,MSTUART2,0.0
2026-03-17 00:05:00,MSTUART3,0.0
2026-03-17 00:05:00,MTGELWF1,0.0
2026-03-17 00:05:00,MTMILLAR,22.5
2026-03-17 00:05:00,MUCRKSF1,0.4
2026-03-17 00:05:00,MURRAY,683.39996
2026-03-17 00:05:00,MUSSELR1,20.1
2026-03-17 00:05:00,MUWAWF1,3.97
2026-03-17 00:05:00,MUWAWF2,2.7
2026-03-17 00:05:00,MWPS1PV1,0.0
2026-03-17 00:05:00,MWPS2PV1,0.0
2026-03-17 00:05:00,MWPS3PV1,0.0
2026-03-17 00:05:00,MWPS4PV1,0.0
2026-03-17 00:05:00,NBHWF1,41.5
2026-03-17 00:05:00,NESBESS1,-0.39834
2026-03-17 00:05:00,NESBESS2,0.00175
2026-03-17 00:05:00,NEVERSF1,0.0
2026-03-17 00:05:00,NEWENSF1,0.0
2026-03-17 00:05:00,NEWENSF2,0.0
2026-03-17 00:05:00,NPS,0.0
2026-03-17 00:05:00,NUMURSF1,0.0
2026-03-17 00:05:00,NYNGAN1,0.0
2026-03-17 00:05:00,OAKEY1,0.0
2026-03-17 00:05:00,OAKEY1SF,0.0
2026-03-17 00:05:00,OAKEY2,0.0
2026-03-17 00:05:00,OAKEY2SF,0.0
2026-03-17 00:05:00,OAKLAND1,0.0
2026-03-17 00:05:00,ORABESS1,-0.01324
2026-03-17 00:05:00,OSB-AG,0.0
2026-03-17 00:05:00,PALOONA,0.0
2026-03-17 00:05:00,PAREPS1,0.0
2026-03-17 00:05:00,PAREPW1,7.09
2026-03-17 00:05:00,PARSF1,0.00153
2026-03-17 00:05:00,PIBESS1,-0.088
2026-03-17 00:05:00,PIONEER,-0.3
2026-03-17 00:05:00,POAT110,52.1332
2026-03-17 00:05:00,POAT220,75.72664
2026-03-17 00:05:00,POR01,0.0
2026-03-17 00:05:00,POR03,0.0
2026-03-17 00:05:00,PORTWF,2.1
2026-03-17 00:05:00,PPCCGT,260.79565
2026-03-17 00:05:00,PTSTAN1,0.0
2026-03-17 00:05:00,PUMP1,0.0
2026-03-17 00:05:00,PUMP2,0.0
2026-03-17 00:05:00,QBYNB1,-0.0485
2026-03-17 00:05:00,QPS1,27.6
2026-03-17 00:05:00,QPS2,0.0
2026-03-17 00:05:00,QPS3,29.0
2026-03-17 00:05:00,QPS4,0.0
2026-03-17 00:05:00,QPS5,0.0
2026-03-17 00:05:00,QPSFB1,-0.015
2026-03-17 00:05:00,QPSFB2,-0.006
2026-03-17 00:05:00,RANGEB1,0.02
2026-03-17 00:05:00,REECE1,100.54056
2026-03-17 00:05:00,REECE2,0.0
2026-03-17 00:05:00,REPULSE,8.902115
2026-03-17 00:05:00,RESS1,0.05533
2026-03-17 00:05:00,RIVNB2,0.04935
2026-03-17 00:05:00,ROMA_7,0.0
2026-03-17 00:05:00,ROMA_8,0.0
2026-03-17 00:05:00,ROWALLAN,-0.005447
2026-03-17 00:05:00,ROYALLA1,0.0
2026-03-17 00:05:00,RPCG,-0.3
2026-03-17 00:05:00,RRSF1,0.0
2026-03-17 00:05:00,RT_NSW1,0.0
2026-03-17 00:05:00,RT_NSW2,0.0
2026-03-17 00:05:00,RT_NSW3,0.0
2026-03-17 00:05:00,RT_NSW4,0.0
2026-03-17 00:05:00,RT_NSW5,0.0
2026-03-17 00:05:00,RT_NSW6,0.0
2026-03-17 00:05:00,RT_QLD1,0.0
2026-03-17 00:05:00,RT_SA1,0.0
2026-03-17 00:05:00,RT_SA2,0.0
2026-03-17 00:05:00,RT_SA3,0.0
2026-03-17 00:05:00,RT_SA4,0.0
2026-03-17 00:05:00,RT_SA5,0.0
2026-03-17 00:05:00,RT_SA6,0.0
2026-03-17 00:05:00,RT_TAS1,0.0
2026-03-17 00:05:00,RT_VIC1,0.0
2026-03-17 00:05:00,RT_VIC10,0.0
2026-03-17 00:05:00,RT_VIC11,0.0
2026-03-17 00:05:00,RT_VIC12,0.0
2026-03-17 00:05:00,RT_VIC2,0.0
2026-03-17 00:05:00,RT_VIC3,0.0
2026-03-17 00:05:00,RT_VIC4,0.0
2026-03-17 00:05:00,RT_VIC5,0.0
2026-03-17 00:05:00,RT_VIC6,0.0
2026-03-17 00:05:00,RT_VIC7,0.0
2026-03-17 00:05:00,RT_VIC8,0.0
2026-03-17 00:05:00,RT_VIC9,0.0
2026-03-17 00:05:00,RUBICON,0.0
2026-03-17 00:05:00,RUGBYR1,0.0
2026-03-17 00:05:00,RYANCWF1,2.24
2026-03-17 00:05:00,RYEPARK1,0.0
2026-03-17 00:05:00,SALTCRK1,0.1
2026-03-17 00:05:00,SAPHWF1,58.8922
2026-03-17 00:05:00,SEBSF1,0.0
2026-03-17 00:05:00,SHGEN,0.0
2026-03-17 00:05:00,SHOAL1,42.889999
2026-03-17 00:05:00,SHPUMP,0.0
2026-03-17 00:05:00,SITHE01,0.0
2026-03-17 00:05:00,SMCSF1,0.0
2026-03-17 00:05:00,SMTHBES1,-0.35213
2026-03-17 00:05:00,SNAPPER1,0.0
2026-03-17 00:05:00,SNB01,-4.00267
2026-03-17 00:05:00,SNB02,0.05485
2026-03-17 00:05:00,SNOWNTH1,7.29993
2026-03-17 00:05:00,SNOWSTH1,1.89999
2026-03-17 00:05:00,SNOWTWN1,4.50412
2026-03-17 00:05:00,SNOWYP,0.0
2026-03-17 00:05:00,SNUG1,0.0
2026-03-17 00:05:00,SRSF1,0.0
2026-03-17 00:05:00,STAN-1,149.87854
2026-03-17 00:05:00,STAN-2,150.26308
2026-03-17 00:05:00,STAN-3,151.63457
2026-03-17 00:05:00,STAN-4,150.28871
2026-03-17 00:05:00,STARHLWF,12.39638
2026-03-17 00:05:00,STOCKYD1,6.17
2026-03-17 00:05:00,STUBSF1,0.00458
2026-03-17 00:05:00,STUBSF2,0.00458
2026-03-17 00:05:00,STWF1,52.38911
2026-03-17 00:05:00,SUNRSF1,0.0
2026-03-17 00:05:00,SUNTPSF1,0.0
2026-03-17 00:05:00,SWANBBF1,-0.51728
2026-03-17 00:05:00,SWAN_E,279.3425
2026-03-17 00:05:00,TALWA1,0.0
2026-03-17 00:05:00,TALWB1,0.0
2026-03-17 00:05:00,TARALGA1,7.95972
2026-03-17 00:05:00,TARBESS1,-2.45252
2026-03-17 00:05:00,TARONG#1,249.5
2026-03-17 00:05:00,TARONG#2,250.10001
2026-03-17 00:05:00,TARONG#3,179.60001
2026-03-17 00:05:00,TARONG#4,335.5
2026-03-17 00:05:00,TARRALEA,21.1
2026-03-17 00:05:00,TB2B1,-0.30427
2026-03-17 00:05:00,TB2SF1,0.0
2026-03-17 00:05:00,TBSF1,0.0
2026-03-17 00:05:00,TEMPB1,-0.1
2026-03-17 00:05:00,TIB1,-0.32
2026-03-17 00:05:00,TNPS1,300.4375
2026-03-17 00:05:00,TORRB1,0.0
2026-03-17 00:05:00,TORRB2,0.0
2026-03-17 00:05:00,TORRB3,58.0
2026-03-17 00:05:00,TORRB4,0.0
2026-03-17 00:05:00,TREVALLN,22.11115
2026-03-17 00:05:00,TRGBESS1,-0.24
2026-03-17 00:05:00,TRIBUTE,0.0
2026-03-17 00:05:00,TULLYSM1,0.0
2026-03-17 00:05:00,TUMUT3,0.0
2026-03-17 00:05:00,TUNGATIN,3.55
2026-03-17 00:05:00,TVCC201,0.0
2026-03-17 00:05:00,TVPP104,0.0
2026-03-17 00:05:00,ULPBESS1,0.015
2026-03-17 00:05:00,UPPTUMUT,0.0
2026-03-17 00:05:00,URANQ11,0.0
2026-03-17 00:05:00,URANQ12,0.0
2026-03-17 00:05:00,URANQ13,0.0
2026-03-17 00:05:00,URANQ14,0.0
2026-03-17 00:05:00,VBB1,-0.6
2026-03-17 00:05:00,VP5,538.10236
2026-03-17 00:05:00,VP6,537.05255
2026-03-17 00:05:00,VPGS1,0.0
2026-03-17 00:05:00,VPGS2,0.0
2026-03-17 00:05:00,VPGS3,0.0
2026-03-17 00:05:00,VPGS4,0.0
2026-03-17 00:05:00,VPGS5,0.0
2026-03-17 00:05:00,VPGS6,0.0
2026-03-17 00:05:00,W/HOE#1,0.0
2026-03-17 00:05:00,W/HOE#2,0.0
2026-03-17 00:05:00,WAGGNSF1,0.0
2026-03-17 00:05:00,WALGRV1,0.1331
2026-03-17 00:05:00,WAMBOWF1,40.53
2026-03-17 00:05:00,WANDB1,-14.47961
2026-03-17 00:05:00,WANDSF1,0.0
2026-03-17 00:05:00,WARWSF1,0.0
2026-03-17 00:05:00,WARWSF2,0.0
2026-03-17 00:05:00,WATERLWF,20.1
2026-03-17 00:05:00,WAUBRAWF,1.262035
2026-03-17 00:05:00,WDBESS1,-1.28132
2026-03-17 00:05:00,WDBESS2,-0.46519
2026-03-17 00:05:00,WDGPH1,0.0
2026-03-17 00:05:00,WELLSF1,0.0
2026-03-17 00:05:00,WELNSF1,0.0
2026-03-17 00:05:00,WEMENSF1,0.0
2026-03-17 00:05:00,WGWF1,27.9
2026-03-17 00:05:00,WHITSF1,0.0
2026-03-17 00:05:00,WINTSF1,0.0
2026-03-17 00:05:00,WKIEWA1,0.0
2026-03-17 00:05:00,WKIEWA2,15.2
2026-03-17 00:05:00,WLWLSF1,0.0
2026-03-17 00:05:00,WLWLSF2,0.0
2026-03-17 00:05:00,WNSF1,0.0
2026-03-17 00:05:00,WOLARSF1,0.0
2026-03-17 00:05:00,WOODLWN1,0.0
2026-03-17 00:05:00,WOOLGSF1,0.0
2026-03-17 00:05:00,WOOLNTH1,5.86
2026-03-17 00:05:00,WPWF,25.06
2026-03-17 00:05:00,WRSF1,0.0
2026-03-17 00:05:00,WRWF1,5.17952
2026-03-17 00:05:00,WSTWYSF1,0.0
2026-03-17 00:05:00,WTAHB1,0.0
2026-03-17 00:05:00,WUNUSF1,0.0
2026-03-17 00:05:00,WYASF1,0.0
2026-03-17 00:05:00,YABULU,0.0
2026-03-17 00:05:00,YABULU2,0.0
2026-03-17 00:05:00,YAMBUKWF,-0.2
2026-03-17 00:05:00,YARANSF1,0.0
2026-03-17 00:05:00,YARWUN_1,158.89
2026-03-17 00:05:00,YATSF1,0.0
2026-03-17 00:05:00,YENDWF1,5.31
2026-03-17 00:05:00,YSWF1,0.0
2026-03-17 00:05:00,YWPS1,330.25
2026-03-17 00:05:00,YWPS2,329.25
2026-03-17 00:05:00,YWPS3,347.0625
2026-03-17 00:05:00,YWPS4,371.8125
2026-03-17 00:10:00,ADPBA1,-0.003
2026-03-17 00:10:00,ADPPV1,0.0
2026-03-17 00:10:00,AGLHAL,29.98445
2026-03-17 00:10:00,AGLSOM,0.0
2026-03-17 00:10:00,ALDGASF1,0.0
2026-03-17 00:10:00,ANGAST1,0.0
2026-03-17 00:10:00,ARWF1,20.3
2026-03-17 00:10:00,AVLSF1,0.0
2026-03-17 00:10:00,BALB1,0.0
2026-03-17 00:10:00,BALDHWF1,4.464
2026-03-17 00:10:00,BANGOWF1,2.89799
2026-03-17 00:10:00,BANGOWF2,1.29831
2026-03-17 00:10:00,BANN1,0.0
2026-03-17 00:10:00,BARCALDN,0.0
2026-03-17 00:10:00,BARCSF1,0.1
2026-03-17 00:10:00,BARKIPS1,10.21
2026-03-17 00:10:00,BARRON-1,33.0925
2026-03-17 00:10:00,BARRON-2,33.16
2026-03-17 00:10:00,BASTYAN,69.87
2026-03-17 00:10:00,BBATTERY1,-1.43095
2026-03-17 00:10:00,BBTHREE1,0.0
2026-03-17 00:10:00,BBTHREE2,0.0
2026-03-17 00:10:00,BBTHREE3,0.0
2026-03-17 00:10:00,BDL01,0.0
2026-03-17 00:10:00,BDL02,0.0
2026-03-17 00:10:00,BERYLSF1,0.0
2026-03-17 00:10:00,BHB1,-4.99313
2026-03-17 00:10:00,BLOWERNG,0.0
2026-03-17 00:10:00,BLUEGSF1,0.0
2026-03-17 00:10:00,BLUFF1,4.8
2026-03-17 00:10:00,BLYTHB1,0.33
2026-03-17 00:10:00,BNGSF1,0.0
2026-03-17 00:10:00,BNGSF2,0.0
2026-03-17 00:10:00,BOCORWF1,92.21
2026-03-17 00:10:00,BODWF1,3.158
2026-03-17 00:10:00,BOLIVPS1,1e-05
2026-03-17 00:10:00,BOMENSF1,0.0
2026-03-17 00:10:00,BOWWBA1,0.016
2026-03-17 00:10:00,BOWWPV1,0.0
2026-03-17 00:10:00,BRAEMAR1,0.0
2026-03-17 00:10:00,BRAEMAR2,0.0
2026-03-17 00:10:00,BRAEMAR3,0.0
2026-03-17 00:10:00,BRAEMAR5,0.29206
2026-03-17 00:10:00,BRAEMAR6,0.0
2026-03-17 00:10:00,BRAEMAR7,0.0
2026-03-17 00:10:00,BRDDSF01,0.0
2026-03-17 00:10:00,BRNDBES1,0.45545
2026-03-17 00:10:00,BROKENH1,0.0
2026-03-17 00:10:00,BRYB1WF1,0.0
2026-03-17 00:10:00,BRYB2WF2,0.0
2026-03-17 00:10:00,BULBES1,-0.78
2026-03-17 00:10:00,BULGANA1,3.59
2026-03-17 00:10:00,BUNGAMB1,-0.95
2026-03-17 00:10:00,BUSF1,0.0
2026-03-17 00:10:00,BUTLERSG,2.1
2026-03-17 00:10:00,BW01,621.57928
2026-03-17 00:10:00,BW02,652.78094
2026-03-17 00:10:00,BW03,650.58368
2026-03-17 00:10:00,BW04,652.31708
2026-03-17 00:10:00,BWTR1,-0.68592
2026-03-17 00:10:00,CALL_B_1,306.10001
2026-03-17 00:10:00,CALL_B_2,304.30002
2026-03-17 00:10:00,CAPBES1,-0.66
2026-03-17 00:10:00,CAPTL_WF,0.0
2026-03-17 00:10:00,CATHROCK,6.2
2026-03-17 00:10:00,CBWWBA1,0.0
2026-03-17 00:10:00,CETHANA,0.0
2026-03-17 00:10:00,CG1,0.0
2026-03-17 00:10:00,CG2,0.0
2026-03-17 00:10:00,CG3,0.0
2026-03-17 00:10:00,CG4,0.0
2026-03-17 00:10:00,CGBESS01,-0.11
2026-03-17 00:10:00,CHALLHWF,0.0
2026-03-17 00:10:00,CHBESS1,-0.0205
2026-03-17 00:10:00,CHILDSF1,0.0
2026-03-17 00:10:00,CHYTWF1,2.21
2026-03-17 00:10:00,CLARESF1,0.0
2026-03-17 00:10:00,CLEMGPWF,12.39002
2026-03-17 00:10:00,CLERMSF1,0.0
2026-03-17 00:10:00,CLOVER,0.0
2026-03-17 00:10:00,CLRKCWF1,275.41501
2026-03-17 00:10:00,CLRKCWF2,73.7567
2026-03-17 00:10:00,CLUNY,5.410391
2026-03-17 00:10:00,CNUNDAWF,1.2014
2026-03-17 00:10:00,COHUNSF1,0.0
2026-03-17 00:10:00,COLEASF1,0.0
2026-03-17 00:10:00,COLUMSF1,0.0
2026-03-17 00:10:00,COLWF01,0.0
2026-03-17 00:10:00,CONDONG1,22.629999
2026-03-17 00:10:00,COOPGWF1,43.12
2026-03-17 00:10:00,CPP_3,372.625
2026-03-17 00:10:00,CPP_4,240.90001
2026-03-17 00:10:00,CPSA,0.0
2026-03-17 00:10:00,CROOKWF2,0.0
2026-03-17 00:10:00,CROOKWF3,0.0
2026-03-17 00:10:00,CROWLWF1,3.95981
2026-03-17 00:10:00,CRURWF1,14.29976
2026-03-17 00:10:00,CRWARP1,0.0
2026-03-17 00:10:00,CRWASF1,0.0
2026-03-17 00:10:00,CSPVPS1,0.0
2026-03-17 00:10:00,CTHLWF1,22.69627
2026-03-17 00:10:00,CULLRGWF,0.0
2026-03-17 00:10:00,CUSF1,0.0
2026-03-17 00:10:00,DALNTH1,-0.02289
2026-03-17 00:10:00,DARLSF1,0.0
2026-03-17 00:10:00,DARTM1,0.0
2026-03-17 00:10:00,DAYDSF1,0.0
2026-03-17 00:10:00,DDPS1,177.8642
2026-03-17 00:10:00,DDSF1,0.0
2026-03-17 00:10:00,DEVILS_G,0.0
2026-03-17 00:10:00,DG_NSW1,0.0
2026-03-17 00:10:00,DG_QLD1,0.0
2026-03-17 00:10:00,DG_SA1,0.0
2026-03-17 00:10:00,DG_TAS1,0.0
2026-03-17 00:10:00,DG_VIC1,0.0
2026-03-17 00:10:00,DIAPURWF1,0.2
2026-03-17 00:10:00,DPNTB1,0.01944
2026-03-17 00:10:00,DRYCGT1,0.0
2026-03-17 00:10:00,DRYCGT2,0.0
2026-03-17 00:10:00,DRYCGT3,0.0
2026-03-17 00:10:00,DULAWF1,155.59766
2026-03-17 00:10:00,DUNDWF1,0.0
2026-03-17 00:10:00,DUNDWF2,0.0
2026-03-17 00:10:00,DUNDWF3,0.7
2026-03-17 00:10:00,EDENVSF1,0.0
2026-03-17 00:10:00,EILDON1,42.2
2026-03-17 00:10:00,EILDON2,0.04
2026-03-17 00:10:00,ELAINWF1,1.65
2026-03-17 00:10:00,EMERASF1,0.0
2026-03-17 00:10:00,ER01,597.33575
2026-03-17 00:10:00,ER02,679.92981
2026-03-17 00:10:00,ER03,678.61145
2026-03-17 00:10:00,ER04,-2.28275
2026-03-17 00:10:00,ERB01,-150.18539
2026-03-17 00:10:00,ERGT01,0.0
2026-03-17 00:10:00,FINLYSF1,0.0
